"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"2046203218313744581","Mon Apr 20 12:23:58 +0000 2026","2","Pengen siomay tapi takut ikan nya ikan sapu -sapu","2046203218313744581","","","in","","0","3","0","https://x.com/undefined/status/2046203218313744581","1172502032298598402",
"2045771794423165164","Sun Apr 19 16:23:31 +0000 2026","4","@Andreaskyyyyy @KangManto123 Ikan lokal ciliwung itu ada 160 jenis. Gegara sapu sapu sisa 20 jenis. Mau dipunahkan semua baru mau dimusnahkan sapu-sapunya? Ekosistem aslinya di Amazon bukan indo. Bhang","2045901116215603349","","Andreaskyyyyy","in","","0","0","0","https://x.com/undefined/status/2045901116215603349","103022188",
"2046149327320498647","Tue Apr 21 06:20:57 +0000 2026","0","@MN_aliakbar Dulu pernah makan ikan sapu-sapu sebesar betis orang dewasa yang habitatnya di kolam. Agak ragu sih pas makan tapi ya enak aja dikasih bumbu Waktu itu 1 ikan berdua sama bapak.","2046474249200902220","","MN_aliakbar","in","","0","0","0","https://x.com/undefined/status/2046474249200902220","1869411014372179968",
"2045748019224850553","Sun Apr 19 23:03:45 +0000 2026","0","@bakuldimsum_ Apa ikan sapu sapu itu punya nyawa dobel","2046001837099385267","","bakuldimsum_","in","","0","1","0","https://x.com/undefined/status/2046001837099385267","1374686160748830724",
"2046412759903178889","Tue Apr 21 07:19:51 +0000 2026","1","@rouppme @yosephandika3 Ada hasil penelitian yang menunjukkan ikan sapu-sapu (Pterygoplichthys pardalis) yang hidup di lingkungan kotor seperti Sungai Ciliwung terdeteksi mengandung berbagai logam berat berbahaya (As Cd Co Cr Fe Mn Hg Ag Pb Zn) yang telah melampaui batas aman konsumsi.","2046489074505322571","","rouppme","in","","0","0","0","https://x.com/undefined/status/2046489074505322571","1220019150585643009",
"2046163148856553661","Mon Apr 20 11:57:46 +0000 2026","1","@pennoooo Itu siapa yg ngasih ikan sapu sapu?","2046196624335282450","","pennoooo","in","","0","1","0","https://x.com/undefined/status/2046196624335282450","928815685026725890",
"2046507852802752586","Tue Apr 21 08:34:29 +0000 2026","1","jujur muak tiap tidur mimpinya ikan sapu²","2046507852802752586","","","in","","0","5","0","https://x.com/undefined/status/2046507852802752586","1754187701505740800",
"2046213515078406321","Mon Apr 20 13:14:41 +0000 2026","3","@liaasister Sulit untuk di tebak yang selama ini para koruptor kakap malah lenggang kangkung yang jadi tumbal cuma ikan sapu sapu","2046215980532351106","","liaasister","in","","0","1","0","https://x.com/undefined/status/2046215980532351106","721590341669748736",
"2046061300405698586","Mon Apr 20 06:11:06 +0000 2026","5","@ARSIPAJA Kaum sumbu 1 mm tukang potong potong info langsung bereaksi keras ke MUI tanpa cari info lengkapnya Ikan sapu sapu dikubur itu ga bikin mati. Bayangain lu ga mati mati lamaaa banget tapi dikubur. Ngeri ga tuh.... https://t.co/le4gIYY76Z","2046109385093738695","https://pbs.twimg.com/media/HGU9KntbMAAbi8w.png","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/2046109385093738695","305086357",
"2045786839483928973","Sun Apr 19 17:46:42 +0000 2026","3","@user123427736 btw aku ikan sapu sapu","2045922050758582407","","user123427736","in","","0","0","0","https://x.com/undefined/status/2045922050758582407","1282976262655361026",
"2045897735057096778","Sun Apr 19 16:10:05 +0000 2026","3","BALADA IKAN SAPU-SAPU SUNGAI CILIWUNG -pertumbuhan massive merusak ekosistem sungai -Berbahaya bila dikonsumsi karena tingginya kadar logam akibat pencemaran sungai -konon katanya merupakan bahan baku pembuatan siomay area skitaran sungai oleh oknum nackal setempat. THE END","2045897735057096778","","","in","","0","2","0","https://x.com/undefined/status/2045897735057096778","299986400",
"2045928396052705789","Sun Apr 19 18:11:55 +0000 2026","4","selalu merinding lihat bentukan ikan sapu sapu","2045928396052705789","","","in","","0","2","0","https://x.com/undefined/status/2045928396052705789","1254938464367198208",
"2046748613804687383","Wed Apr 22 00:31:10 +0000 2026","9","Lagi rame soal ikan sapu-sapu jadi mau nanya sama kalian Apa bahasa inggrisnya ikan sapu-sapu ? ","2046748613804687383","","","in","","0","9","4","https://x.com/undefined/status/2046748613804687383","1404268254789398536",
"2046538167113945104","Tue Apr 21 12:38:17 +0000 2026","1","@lilvalak lah ikan aja ada yang namanya sapu sapu padahal sapu bukan ikan","2046569207849226596","","lilvalak","in","","0","0","0","https://x.com/undefined/status/2046569207849226596","1796858488142151680",
"2046397239581630547","Tue Apr 21 01:14:56 +0000 2026","12","jatoh nya kek barter indo pusing ngatasin ikan sapu sapu yang jadi hama dimana mana. di amerika lagi basmi ikan mas yang sama jadi hama juga. ya walaupun kek nya lebih gampang ngolah ikan mas karna itu ikan enak sih","2046397239581630547","","","in","","0","3","0","https://x.com/undefined/status/2046397239581630547","1235183135647600641",
"2045845220798198037","Mon Apr 20 00:42:59 +0000 2026","31","@WidasSatyo Twitter / x mang bangsal rumah sakit jiwa. Keknya waktu itu pada nangis jamaah liat babi dikubur hidup-hidup. Cuma berhubung MUI bahas pembasmian ikan sapu-sapu yg gak dibunuh dulu baru dikubur itu gak sesuai syariat Islam nah itulah sekuler liberal dan Islamophobic pada ketawa","2046026812015411501","","WidasSatyo","in","","0","1","1","https://x.com/undefined/status/2046026812015411501","2310328974",
"2045774883897135178","Sun Apr 19 08:55:45 +0000 2026","1382","@ridwanhr Ciri ciri siomay pake daging ikan sapu sapu itu kyk ada yang ketinggal dipangkal lidah &amp; tenggorokan kyk ga clean gitu rada pahit mungkin efek kontaminasi logam berat macem timbal dll","2045788431352250831","","ridwanhr","in","","6","4","31","https://x.com/undefined/status/2045788431352250831","619243500",
"2046067386235981972","Mon Apr 20 03:24:13 +0000 2026","8","Sekretaris Komisi Fatwa MUI KH Miftahul Huda menyatakan bahwa praktik penguburan massal ikan dalam keadaan hidup bertentangan. https://t.co/cTJqYd4oUc https://t.co/XzIeqpjcQH","2046067386235981972","https://pbs.twimg.com/media/HGUXcgXb0AAmaaH.jpg","","in","","0","3","1","https://x.com/undefined/status/2046067386235981972","214818815",
"2047469728881573891","Fri Apr 24 00:16:38 +0000 2026","13","HAH selama ini aku nerjemahin ikan sapu-sapu sebagai broom-broom fish https://t.co/YMd58y5mop","2047469728881573891","https://pbs.twimg.com/media/HGoS3Veb0AATW0S.jpg","","in","","0","4","1","https://x.com/undefined/status/2047469728881573891","69806285",
"2045754310026526942","Mon Apr 20 03:40:02 +0000 2026","52","@caragampang @Outstandjing Selama ikan hidup di air bersih tanpa limbah berbagai bisa di konsumsi. Termasuk ikan sapu-sapu. Dijakarta perairan kotor penuh limbah berbahaya maka selayaknya ikan sapu-sapu tidak dikonsumsi.","2046071367280586789","","caragampang","in","","0","3","1","https://x.com/undefined/status/2046071367280586789","2037225066409398272",
"2045893468258779298","Sun Apr 19 15:53:08 +0000 2026","7","Akhirnya keluar dari jeratan pembahasan coding-ish dan mulai membahas isu isu lingkungan (((pakan sapi ikan sapu sapu dan pelet)))","2045893468258779298","","","in","","0","1","0","https://x.com/undefined/status/2045893468258779298","1574735749446270976",
"2046083410268246489","Mon Apr 20 04:27:54 +0000 2026","8","Ikan sapu-sapu kalau dimasukin septic tank masih bisa hidup apa nggak ya? Zaman dulu ada orang ternak lele yang dimasukin ke septic tank. Kalau ikan sapu-sapu yang hidupnya di septic tank kira-kira aman nggak untuk dimakan?","2046083410268246489","","","in","","0","5","1","https://x.com/undefined/status/2046083410268246489","185156524",
"2046492277753930118","Tue Apr 21 07:32:41 +0000 2026","1","Ikan sapu-sapu yang hidup di lingkungan tercemar dapat hidup normal tapi bawa senyawa berbahaya ke makhluk hidup yg memakannya. Hal ini dibahas pada jurnal berikut https://t.co/nXyNAf9Qje","2046492303787970705","","TeknofiliaID","in","","1","1","0","https://x.com/undefined/status/2046492303787970705","1428330789696016384",
"2045845220798198037","Mon Apr 20 02:31:48 +0000 2026","4","@WidasSatyo mau masuk surga kehalang ikan sapu sapu yg dikubur hidup hidup","2046054194491343356","","WidasSatyo","in","","0","0","0","https://x.com/undefined/status/2046054194491343356","999764402860576769",
"2046149327320498647","Mon Apr 20 12:33:59 +0000 2026","1","@MN_aliakbar Berarti ikan sapu sapu terus kerang ijo klo gak salah pernah liat ada di konten bule siapa gitu masak klo di budidaya dengan lingkungan yg bagus boleh di makan dong? Atau gimana?","2046205740046782687","","MN_aliakbar","in","","0","1","0","https://x.com/undefined/status/2046205740046782687","1445632067346178048",
"151898886041120768","Wed Dec 28 05:34:51 +0000 2011","0","ini ikan pembersih kaca namanya kak. aku juga punya dirumah :)RT @dindakanyaa: Ikan sapu-sapu http://t.co/Pa2eCRwz","151898886041120768","","","in","","0","0","0","https://x.com/undefined/status/151898886041120768","160772714",
"2045794788721701117","Sun Apr 19 11:22:21 +0000 2026","56","@mwv_mystic Dulu dipelihara buat jadi membersihkan kaca aquarium sampai dijuluki ikan pembersih kaca entah kenapa sekarang bisa mendominasi sungai... Dan jobdesknya jadi nyapu nyapu ","2045825324135657660","","mwv_mystic","in","","0","1","1","https://x.com/undefined/status/2045825324135657660","1528618615",
"283890932384944128","Wed Dec 26 11:09:17 +0000 2012","0","@aristillmath ikan sapu-sapu itu ikan pembersih kaca? Beda nyebutnya tapi kok tetep kasian maknanya.. Tetep bagian bersih-bersih.. Ckckckc","283892233130893312","","ari_wahyuMLG","in","","0","0","0","https://x.com/undefined/status/283892233130893312","458194630",
"2046571478880309278","Tue Apr 21 17:07:51 +0000 2026","1","@raykairi @gilbhas Bisa jadi substitusi ikan sapu-sapu di siomay ga ini?","2046637047906250838","","raykairi","in","","0","1","0","https://x.com/undefined/status/2046637047906250838","76799026",
"50929213418643457","Thu Mar 24 14:37:25 +0000 2011","0","ikan pembersih kaca =D RT @Yoosshhii:Opo lagi itu ikan sapu2.. RT @hernari: @Yoosshhii @Rivqy_Jusuf @wind_esh iwak lumut =ikan sapu sapu??","50929213418643457","","","in","","0","0","0","https://x.com/undefined/status/50929213418643457","174206773",
"1076141694297534466","Fri Dec 21 15:45:48 +0000 2018","0","sapu atau biasa disebut pembersih kaca ditemukan mati mengapung di Aliran Sungai Kresek berada di Lingkungan Ngadisimo Kelurahan Ngadirejo Kecamatan Kota pada Jumat (21/12/2018). Atas dasar laporan... | Selengkapnya di https://t.co/ndKZqpwblm https://t.co/SZ8YfTEOVU","1076141694297534466","https://pbs.twimg.com/media/Du85KuhX4AEzef-.jpg","","in","","0","0","0","https://x.com/undefined/status/1076141694297534466","956514849210621952",
"2046226669002965087","Tue Apr 21 10:19:25 +0000 2026","3","@Dedsep85530 ikan sapu sapu : ormas","2046534262678241441","","Dedsep85530","in","","0","1","0","https://x.com/undefined/status/2046534262678241441","1816315123491037184",
"2046745477832482927","Wed Apr 22 00:18:43 +0000 2026","1","Metode mengubur ikan dalam keadaan hidup dinilai mengandung unsur penyiksaan karena memperlambat kematian. #Metropolitan #AdadiKompas https://t.co/tLlRU3Tsj2","2046745477832482927","","","in","","0","0","0","https://x.com/undefined/status/2046745477832482927","255866913",
"2047656648345637116","Sat Apr 25 01:41:42 +0000 2026","10","@rumiiihere ikan sapu sapu","2047853527217934802","","rumiiihere","in","","0","0","2","https://x.com/undefined/status/2047853527217934802","1252667805947723776",
"2046149327320498647","Tue Apr 21 04:54:24 +0000 2026","1","@MN_aliakbar Sebenernya ikan sapu-sapu ini bisa dimakan asal dia asalnya beneran dari sungai yang belom tercemar limba atau dari tambak Tapi tau sendiri kan kalau di Jakarta sungainya sudah tercemar kek apa karena si ikan ini termasuk hewan bioakumulasi.","2046452469346238683","","MN_aliakbar","in","","0","1","0","https://x.com/undefined/status/2046452469346238683","1742486411432083456",
"2045754310026526942","Mon Apr 20 03:28:58 +0000 2026","4","@caragampang Sebenarnya bkn krn dia ikan sapu-sapu . Ikan apa pun klo hidup di sungai yang tercemar ttp bs terakumulasi logam berat. Ini lebih ke isu lingkungan sih. Sungainya yg kotor akhirnya semua yg hidup di situ ikut terdampak..","2046068579708412365","","caragampang","in","","0","1","1","https://x.com/undefined/status/2046068579708412365","316889780",
"2045932153717112943","Mon Apr 20 07:54:43 +0000 2026","1","@xzabiruw iseng cek di oren trnyata harga ikan sapu sapu lumayan ya https://t.co/n4oGZWwojr","2046135461182398898","","xzabiruw","in","","0","2","4","https://x.com/undefined/status/2046135461182398898","1976309432603803648",
"2045481862420983922","Sun Apr 19 20:45:00 +0000 2026","0","@abulmuzaffar10 @akun_fajar Iya kan ikan sapu2 digunakan membersihkan kaca akuarium Tapi sama beberapa pemiliknya (yang sudah ga pingin miara) dibuang sungai mungkin alasan awalnya karena kasian","2045966921057845314","","abulmuzaffar10","in","","0","0","0","https://x.com/undefined/status/2045966921057845314","1426446924975017984",
"2046244864984322489","Tue Apr 21 03:45:59 +0000 2026","2","@TaliUdeng Ikan sapu sapu: https://t.co/PJ4FqUrWSS","2046435253246697710","https://pbs.twimg.com/media/HGZl-draoAAxczn.jpg","TaliUdeng","in","","0","0","0","https://x.com/undefined/status/2046435253246697710","3042582468",
"2046778596484845946","Wed Apr 22 02:30:19 +0000 2026","1","Punten Bu @susipudjiastuti kalau ikan sapu-sapu yg dari sungai tercemar ini kan banyak mengandung limbah dan logam berat apakah aman utk dibuat pelet dan pupuk? Mohon ilmunya.","2046778596484845946","","","in","","0","0","0","https://x.com/undefined/status/2046778596484845946","1136265230",
